path	split	class	video_id	w	h	fps	nb_frames	codec	duration	size	bitrate	encoder	title	comment	date
train/normal/videos/TR02605.mp4	train	normal	TR02605	1280	720	15.0	274	h264	18.266667	2567268	1124350	Lavf58.76.100			
train/normal/videos/TR02606.mp4	train	normal	TR02606	1280	720	15.0	126	h264	8.400000	498148	474426	Lavf58.76.100			0
train/normal/videos/TR02607.mp4	train	normal	TR02607	1280	720	15.0	129	h264	8.600000	4256840	3959851	Lavf58.76.100			
train/normal/videos/TR02608.mp4	train	normal	TR02608	1280	720	15.0	84	h264	5.600000	741252	1058931	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02609.mp4	train	normal	TR02609	1280	720	15.0	215	h264	14.333333	2218376	1238163	Lavf58.76.100			
train/normal/videos/TR02610.mp4	train	normal	TR02610	1280	720	15.0	83	h264	5.533333	986234	1425880	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02611.mp4	train	normal	TR02611	1280	720	15.0	375	h264	25.000000	2247941	719341	Lavf58.76.100			0
train/normal/videos/TR02612.mp4	train	normal	TR02612	1280	720	15.0	450	h264	30.000000	10906539	2908410	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02613.mp4	train	normal	TR02613	1280	720	15.0	375	h264	25.000000	6887588	2204028	Lavf58.76.100			0
train/normal/videos/TR02614.mp4	train	normal	TR02614	1280	720	15.0	375	h264	25.000000	2073402	663488	Lavf58.76.100			0
train/normal/videos/TR02615.mp4	train	normal	TR02615	1280	720	15.0	375	h264	25.000000	1049485	335835	Lavf58.76.100			0
train/normal/videos/TR02616.mp4	train	normal	TR02616	1280	720	15.0	85	h264	5.666667	460807	650551	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02617.mp4	train	normal	TR02617	1280	720	15.0	375	h264	25.000000	1777356	568753	Lavf58.76.100			0
train/normal/videos/TR02618.mp4	train	normal	TR02618	1280	720	15.0	375	h264	25.000000	2797385	895163	Lavf58.76.100			0
train/normal/videos/TR02619.mp4	train	normal	TR02619	1280	720	15.0	375	h264	25.000000	2203101	704992	Lavf58.76.100			0
train/normal/videos/TR02620.mp4	train	normal	TR02620	1280	720	15.0	375	h264	25.000000	1582768	506485	Lavf58.76.100			0
train/normal/videos/TR02621.mp4	train	normal	TR02621	1280	720	15.0	84	h264	5.600000	892691	1275272	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02622.mp4	train	normal	TR02622	1280	720	15.0	85	h264	5.666667	800654	1130334	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02623.mp4	train	normal	TR02623	1280	720	15.0	375	h264	25.000000	1764847	564751	Lavf58.76.100			0
train/normal/videos/TR02624.mp4	train	normal	TR02624	1280	720	15.0	375	h264	25.000000	3969757	1270322	Lavf58.76.100			
train/normal/videos/TR02625.mp4	train	normal	TR02625	1280	720	15.0	375	h264	25.000000	958852	306832	Lavf58.76.100			0
train/normal/videos/TR02626.mp4	train	normal	TR02626	1280	720	15.0	84	h264	5.600000	1052860	1504085	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02627.mp4	train	normal	TR02627	1280	720	15.0	375	h264	25.000000	1395693	446621	Lavf58.76.100			0
train/normal/videos/TR02628.mp4	train	normal	TR02628	1280	720	15.0	375	h264	25.000000	4787081	1531865	Lavf58.76.100			0
train/normal/videos/TR02629.mp4	train	normal	TR02629	1280	720	15.0	228	h264	15.200000	2035957	1071556	Lavf58.76.100			
train/normal/videos/TR02630.mp4	train	normal	TR02630	1280	720	10.0	67	h264	6.700000	5563555	6643050	Lavf58.76.100			
train/normal/videos/TR02631.mp4	train	normal	TR02631	1280	720	15.0	450	h264	30.000000	7295740	1945530	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02632.mp4	train	normal	TR02632	1280	720	15.0	375	h264	25.000000	7700735	2464235	Lavf58.76.100			0
train/normal/videos/TR02633.mp4	train	normal	TR02633	1280	720	15.0	85	h264	5.666667	1468493	2073166	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02634.mp4	train	normal	TR02634	1280	720	15.0	227	h264	15.133333	1591476	841308	Lavf58.76.100			
train/normal/videos/TR02635.mp4	train	normal	TR02635	1280	720	15.0	375	h264	25.000000	5285575	1691384	Lavf58.76.100			
train/normal/videos/TR02636.mp4	train	normal	TR02636	1280	720	10.0	119	h264	11.900000	9118322	6129964	Lavf58.76.100			
train/normal/videos/TR02637.mp4	train	normal	TR02637	1280	720	15.0	375	h264	25.000000	3516257	1125202	Lavf58.76.100			0
train/normal/videos/TR02638.mp4	train	normal	TR02638	1280	720	15.0	86	h264	5.733333	1308590	1825939	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02639.mp4	train	normal	TR02639	1280	720	15.0	85	h264	5.666667	1156069	1632097	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02640.mp4	train	normal	TR02640	1280	720	15.0	375	h264	25.000000	1427287	456731	Lavf58.76.100			0
train/normal/videos/TR02641.mp4	train	normal	TR02641	1280	720	15.0	375	h264	25.000000	1393878	446040	Lavf58.76.100			0
train/normal/videos/TR02642.mp4	train	normal	TR02642	1280	720	15.0	84	h264	5.600000	2043623	2919461	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02643.mp4	train	normal	TR02643	1280	720	15.0	253	h264	16.866667	2574213	1220970	Lavf58.76.100			
train/normal/videos/TR02644.mp4	train	normal	TR02644	1280	720	15.0	86	h264	5.733333	2930602	4089212	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02645.mp4	train	normal	TR02645	1280	720	15.0	375	h264	25.000000	1847657	591250	Lavf58.76.100			0
train/normal/videos/TR02646.mp4	train	normal	TR02646	1280	720	15.0	86	h264	5.733333	1161781	1621089	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02647.mp4	train	normal	TR02647	1280	720	15.0	375	h264	25.000000	2396427	766856	Lavf58.76.100			0
train/normal/videos/TR02648.mp4	train	normal	TR02648	1280	720	15.0	152	h264	10.133333	632224	499124	Lavf58.76.100			
train/normal/videos/TR02649.mp4	train	normal	TR02649	1280	720	15.0	450	h264	30.000000	10087267	2689937	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02650.mp4	train	normal	TR02650	1280	720	15.0	200	h264	13.333333	2051300	1230780	Lavf58.76.100			
train/normal/videos/TR02651.mp4	train	normal	TR02651	1280	720	15.0	226	h264	15.066667	1172507	622570	Lavf58.76.100			
train/normal/videos/TR02652.mp4	train	normal	TR02652	1280	720	15.0	375	h264	25.000000	1748943	559661	Lavf58.76.100			0
train/normal/videos/TR02653.mp4	train	normal	TR02653	1280	720	15.0	75	h264	5.000000	1243369	1989390	Lavf58.76.100			
train/normal/videos/TR02654.mp4	train	normal	TR02654	1280	720	15.0	450	h264	30.000000	14351413	3827043	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02655.mp4	train	normal	TR02655	1280	720	15.0	353	h264	23.533333	944337	321021	Lavf58.76.100			0
train/normal/videos/TR02656.mp4	train	normal	TR02656	1280	720	15.0	86	h264	5.733333	876180	1222576	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02657.mp4	train	normal	TR02657	1280	720	15.0	152	h264	10.133333	1848468	1459316	Lavf58.76.100			
train/normal/videos/TR02658.mp4	train	normal	TR02658	1280	720	15.0	85	h264	5.666667	683426	964836	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02659.mp4	train	normal	TR02659	1280	720	15.0	84	h264	5.600000	610885	872692	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02660.mp4	train	normal	TR02660	1280	720	15.0	375	h264	25.000000	884234	282954	Lavf58.76.100			0
train/normal/videos/TR02661.mp4	train	normal	TR02661	1280	720	15.0	203	h264	13.533333	715708	423078	Lavf58.76.100			
train/normal/videos/TR02662.mp4	train	normal	TR02662	1280	720	15.0	85	h264	5.666667	1165111	1644862	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02663.mp4	train	normal	TR02663	1280	720	15.0	375	h264	25.000000	707118	226277	Lavf58.76.100			0
train/normal/videos/TR02664.mp4	train	normal	TR02664	1280	720	15.0	375	h264	25.000000	912577	292024	Lavf58.76.100			0
train/normal/videos/TR02665.mp4	train	normal	TR02665	1280	720	15.0	375	h264	25.000000	1481598	474111	Lavf58.76.100			0
train/normal/videos/TR02666.mp4	train	normal	TR02666	1280	720	15.0	253	h264	16.866667	2577904	1222721	Lavf58.76.100			
train/normal/videos/TR02667.mp4	train	normal	TR02667	1280	720	15.0	88	h264	5.866667	1468788	2002892	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02668.mp4	train	normal	TR02668	1280	720	15.0	86	h264	5.733333	3251650	4537186	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02669.mp4	train	normal	TR02669	1280	720	15.0	375	h264	25.000000	978674	313175	Lavf58.76.100			0
train/normal/videos/TR02670.mp4	train	normal	TR02670	1280	720	15.0	253	h264	16.866667	1631421	773796	Lavf58.76.100			
train/normal/videos/TR02671.mp4	train	normal	TR02671	1280	720	15.0	36	h264	2.400000	675299	2250996	Lavf58.76.100			
train/normal/videos/TR02672.mp4	train	normal	TR02672	1280	720	15.0	255	h264	17.000000	7219757	3397532	Lavf58.76.100			
train/normal/videos/TR02673.mp4	train	normal	TR02673	1280	720	15.0	86	h264	5.733333	1401996	1956273	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02674.mp4	train	normal	TR02674	1280	720	15.0	375	h264	25.000000	1494528	478248	Lavf58.76.100			0
train/normal/videos/TR02675.mp4	train	normal	TR02675	1280	720	15.0	85	h264	5.666667	762062	1075852	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02676.mp4	train	normal	TR02676	1280	720	15.0	375	h264	25.000000	2184222	698951	Lavf58.76.100			0
train/normal/videos/TR02677.mp4	train	normal	TR02677	1280	720	15.0	86	h264	5.733333	1443619	2014352	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02678.mp4	train	normal	TR02678	1280	720	15.0	375	h264	25.000000	3182783	1018490	Lavf58.76.100			0
train/normal/videos/TR02679.mp4	train	normal	TR02679	1280	720	15.0	450	h264	30.000000	8879433	2367848	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02680.mp4	train	normal	TR02680	1280	720	15.0	375	h264	25.000000	1169047	374095	Lavf58.76.100			0
train/normal/videos/TR02681.mp4	train	normal	TR02681	1280	720	15.0	86	h264	5.733333	1406438	1962471	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02682.mp4	train	normal	TR02682	1280	720	15.0	85	h264	5.666667	768543	1085001	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02683.mp4	train	normal	TR02683	1280	720	15.0	375	h264	25.000000	1343264	429844	Lavf58.76.100			0
train/normal/videos/TR02684.mp4	train	normal	TR02684	1280	720	15.0	144	h264	9.600000	1041367	867805	Lavf58.76.100			0
train/normal/videos/TR02685.mp4	train	normal	TR02685	1280	720	15.0	450	h264	30.000000	8690319	2317418	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02686.mp4	train	normal	TR02686	1280	720	15.0	375	h264	25.000000	1829898	585567	Lavf58.76.100			0
train/normal/videos/TR02687.mp4	train	normal	TR02687	1280	720	15.0	375	h264	25.000000	3967322	1269543	Lavf58.76.100			0
train/normal/videos/TR02688.mp4	train	normal	TR02688	1280	720	15.0	375	h264	25.000000	1315978	421112	Lavf58.76.100			0
train/normal/videos/TR02689.mp4	train	normal	TR02689	1280	720	15.0	375	h264	25.000000	3940348	1260911	Lavf58.76.100			0
train/normal/videos/TR02690.mp4	train	normal	TR02690	1280	720	15.0	253	h264	16.866667	1236351	586411	Lavf58.76.100			
train/normal/videos/TR02691.mp4	train	normal	TR02691	1280	720	15.0	375	h264	25.000000	1562637	500043	Lavf58.76.100			0
train/normal/videos/TR02692.mp4	train	normal	TR02692	1280	720	15.0	375	h264	25.000000	1801246	576398	Lavf58.76.100			0
train/normal/videos/TR02693.mp4	train	normal	TR02693	1280	720	15.0	375	h264	25.000000	1394867	446357	Lavf58.76.100			0
train/normal/videos/TR02694.mp4	train	normal	TR02694	1280	720	15.0	188	h264	12.533333	1294093	826016	Lavf58.76.100			
train/normal/videos/TR02695.mp4	train	normal	TR02695	1280	720	10.0	34	h264	3.400000	4576720	10768752	Lavf58.76.100			
train/normal/videos/TR02696.mp4	train	normal	TR02696	1280	720	15.0	254	h264	16.933333	8543704	4036395	Lavf58.76.100			
train/normal/videos/TR02697.mp4	train	normal	TR02697	1280	720	15.0	335	h264	22.333333	2886411	1033938	Lavf58.76.100			0
train/normal/videos/TR02698.mp4	train	normal	TR02698	1280	720	15.0	86	h264	5.733333	1361079	1899180	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02699.mp4	train	normal	TR02699	1280	720	15.0	338	h264	22.533333	3936080	1397424	Lavf58.76.100			
train/normal/videos/TR02700.mp4	train	normal	TR02700	1280	720	15.0	270	h264	18.000000	1348727	599434	Lavf58.76.100			
train/normal/videos/TR02701.mp4	train	normal	TR02701	1280	720	15.0	85	h264	5.666667	903327	1275285	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02702.mp4	train	normal	TR02702	1280	720	15.0	237	h264	15.800000	924105	467901	Lavf58.76.100			0
train/normal/videos/TR02703.mp4	train	normal	TR02703	1280	720	10.0	233	h264	23.300000	18182615	6242957	Lavf58.76.100			
train/normal/videos/TR02704.mp4	train	normal	TR02704	1280	720	15.0	375	h264	25.000000	4644620	1486278	Lavf58.76.100			
train/normal/videos/TR02705.mp4	train	normal	TR02705	1280	720	15.0	234	h264	15.600000	3690322	1892472	Lavf58.76.100			0
train/normal/videos/TR02706.mp4	train	normal	TR02706	1280	720	15.0	84	h264	5.600000	600238	857482	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02707.mp4	train	normal	TR02707	1280	720	15.0	252	h264	16.800000	2392208	1139146	Lavf58.76.100			
train/normal/videos/TR02708.mp4	train	normal	TR02708	1280	720	15.0	30	h264	2.000000	426104	1704416	Lavf58.76.100			
train/normal/videos/TR02709.mp4	train	normal	TR02709	1280	720	15.0	152	h264	10.133333	820819	648015	Lavf58.76.100			
train/normal/videos/TR02710.mp4	train	normal	TR02710	1280	720	15.0	228	h264	15.200000	932742	490916	Lavf58.76.100			
train/normal/videos/TR02711.mp4	train	normal	TR02711	1280	720	15.0	375	h264	25.000000	4178896	1337246	Lavf58.76.100			0
train/normal/videos/TR02712.mp4	train	normal	TR02712	1280	720	15.0	218	h264	14.533333	3223214	1774246	Lavf58.76.100			
train/normal/videos/TR02713.mp4	train	normal	TR02713	1280	720	15.0	375	h264	25.000000	1880370	601718	Lavf58.76.100			0
train/normal/videos/TR02714.mp4	train	normal	TR02714	1280	720	15.0	86	h264	5.733333	2136155	2980681	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02715.mp4	train	normal	TR02715	1280	720	15.0	84	h264	5.600000	1188568	1697954	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02716.mp4	train	normal	TR02716	1280	720	15.0	186	h264	12.400000	1472031	949697	Lavf58.76.100			
train/normal/videos/TR02717.mp4	train	normal	TR02717	1280	720	15.0	450	h264	30.000000	10406126	2774966	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02718.mp4	train	normal	TR02718	1280	720	15.0	375	h264	25.000000	1527178	488696	Lavf58.76.100			0
train/normal/videos/TR02719.mp4	train	normal	TR02719	1280	720	15.0	375	h264	25.000000	1541408	493250	Lavf58.76.100			0
train/normal/videos/TR02720.mp4	train	normal	TR02720	1280	720	15.0	375	h264	25.000000	1887574	604023	Lavf58.76.100			0
train/normal/videos/TR02721.mp4	train	normal	TR02721	1280	720	15.0	375	h264	25.000000	7339782	2348730	Lavf58.76.100			
train/normal/videos/TR02722.mp4	train	normal	TR02722	1280	720	15.0	375	h264	25.000000	1471360	470835	Lavf58.76.100			0
train/normal/videos/TR02723.mp4	train	normal	TR02723	1280	720	15.0	203	h264	13.533333	1198932	708728	Lavf58.76.100			
train/normal/videos/TR02724.mp4	train	normal	TR02724	1280	720	15.0	228	h264	15.200000	1319008	694214	Lavf58.76.100			
train/normal/videos/TR02725.mp4	train	normal	TR02725	1280	720	15.0	85	h264	5.666667	905570	1278451	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02726.mp4	train	normal	TR02726	1280	720	15.0	86	h264	5.733333	702574	980335	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02727.mp4	train	normal	TR02727	1280	720	15.0	85	h264	5.666667	1721453	2430286	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02728.mp4	train	normal	TR02728	1280	720	15.0	375	h264	25.000000	1421274	454807	Lavf58.76.100			0
train/normal/videos/TR02729.mp4	train	normal	TR02729	1280	720	15.0	86	h264	5.733333	848619	1184119	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02730.mp4	train	normal	TR02730	1280	720	15.0	181	h264	12.066667	1015416	673203	Lavf58.76.100			0
train/normal/videos/TR02731.mp4	train	normal	TR02731	1280	720	15.0	156	h264	10.400000	2619165	2014742	Lavf58.76.100			0
train/normal/videos/TR02732.mp4	train	normal	TR02732	1280	720	15.0	45	h264	3.000000	793045	2114786	Lavf58.76.100			
train/normal/videos/TR02733.mp4	train	normal	TR02733	1280	720	15.0	375	h264	25.000000	5794261	1854163	Lavf58.76.100			
train/normal/videos/TR02734.mp4	train	normal	TR02734	1280	720	15.0	375	h264	25.000000	578449	185103	Lavf58.76.100			0
train/normal/videos/TR02735.mp4	train	normal	TR02735	1280	720	15.0	90	h264	6.000000	295519	394025	Lavf58.76.100			
train/normal/videos/TR02736.mp4	train	normal	TR02736	1280	720	15.0	375	h264	25.000000	1779612	569475	Lavf58.76.100			0
train/normal/videos/TR02737.mp4	train	normal	TR02737	1280	720	15.0	371	h264	24.733333	718495	232397	Lavf58.76.100			0
train/normal/videos/TR02738.mp4	train	normal	TR02738	1280	720	15.0	86	h264	5.733333	1160648	1619508	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02739.mp4	train	normal	TR02739	1280	720	15.0	86	h264	5.733333	1219278	1701318	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02740.mp4	train	normal	TR02740	1280	720	15.0	243	h264	16.200000	1714901	846864	Lavf58.76.100			0
train/normal/videos/TR02741.mp4	train	normal	TR02741	1280	720	15.0	85	h264	5.666667	1395466	1970069	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02742.mp4	train	normal	TR02742	1280	720	15.0	203	h264	13.533333	1285004	759608	Lavf58.76.100			
train/normal/videos/TR02743.mp4	train	normal	TR02743	1280	720	15.0	86	h264	5.733333	1564825	2183476	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02744.mp4	train	normal	TR02744	1280	720	15.0	84	h264	5.600000	818675	1169535	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02745.mp4	train	normal	TR02745	1280	720	15.0	375	h264	25.000000	7061305	2259617	Lavf58.76.100			
train/normal/videos/TR02746.mp4	train	normal	TR02746	1280	720	15.0	83	h264	5.533333	1727137	2497065	Lavf58.76.100	EV录屏3.9.7软件录制	本视频由湖南一唯信息科技开发的EV录屏软件录制，www.ieway.cn	
train/normal/videos/TR02747.mp4	train	normal	TR02747	1280	720	15.0	152	h264	10.133333	1491554	1177542	Lavf58.76.100			
train/normal/videos/TR02748.mp4	train	normal	TR02748	1280	720	15.0	450	h264	30.000000	8953032	2387475	Lavf58.76.100		DE=None,SN=1SFLJC70AL0660, Type=Normal, HQ=Normal, Mode=P	
train/normal/videos/TR02749.mp4	train	normal	TR02749	1280	720	15.0	375	h264	25.000000	2066900	661408	Lavf58.76.100			0
train/normal/videos/TR02759.mp4	train	normal	TR02759	256	192	30.0	2251	mpeg4	75.033333	11529935	1229313	Lavf59.27.100			
train/normal/videos/TR02769.mp4	train	normal	TR02769	320	240	30.0	956	h264	32.438005	2453589	605114	Lavf56.36.100			0
train/normal/videos/TR02779.mp4	train	normal	TR02779	320	240	30.0	3579	h264	119.387007	29565897	1981180	Lavf56.36.100			0
train/normal/videos/TR02788.mp4	train	normal	TR02788	256	192	30.0	1510	mpeg4	50.333333	6531393	1038102	Lavf59.27.100			
train/normal/videos/TR02796.mp4	train	normal	TR02796	320	240	30.0	1817	h264	60.580000	13371912	1765851	Lavf56.36.100			0
train/normal/videos/TR02804.mp4	train	normal	TR02804	320	240	30.0	1920	h264	64.017007	7763289	970153	Lavf56.36.100			0
train/normal/videos/TR02812.mp4	train	normal	TR02812	320	240	30.0	3600	h264	120.208005	21361021	1421603	Lavf56.36.100			0
train/normal/videos/TR02820.mp4	train	normal	TR02820	320	240	30.0	1455	h264	48.550998	12175753	2006262	Lavf56.36.100			0
train/normal/videos/TR02828.mp4	train	normal	TR02828	320	240	30.0	1680	h264	56.006009	13307855	1900918	Lavf56.36.100			0
train/normal/videos/TR02835.mp4	train	normal	TR02835	320	240	30.0	3625	h264	120.836009	33065537	2189118	Lavf56.36.100			0
train/normal/videos/TR02842.mp4	train	normal	TR02842	320	240	30.0	3662	h264	122.066667	15136477	992013	Lavf56.36.100			0
train/normal/videos/TR02849.mp4	train	normal	TR02849	320	240	30.0	1784	h264	59.488005	11902950	1600719	Lavf56.36.100			0
train/normal/videos/TR02856.mp4	train	normal	TR02856	320	240	30.0	570	h264	19.000000	4655785	1960330	Lavf56.36.100			0
train/normal/videos/TR02863.mp4	train	normal	TR02863	320	240	30.0	82410	h264	2747.000000	552638943	1609432	Lavf56.36.100			0
train/normal/videos/TR02870.mp4	train	normal	TR02870	320	240	30.0	3601	h264	120.046009	30356080	2022963	Lavf56.36.100			0
train/normal/videos/TR02877.mp4	train	normal	TR02877	320	240	30.0	2971	h264	99.056009	24921054	2012683	Lavf56.36.100			0
train/normal/videos/TR02884.mp4	train	normal	TR02884	320	240	30.0	4110	h264	137.020000	20185783	1178559	Lavf56.36.100			0
train/normal/videos/TR02891.mp4	train	normal	TR02891	320	240	30.0	796	h264	26.562993	6397589	1926767	Lavf56.36.100			0
train/normal/videos/TR02897.mp4	train	normal	TR02897	320	240	30.0	1013	h264	33.766667	7768749	1840572	Lavf56.36.100			0
train/normal/videos/TR02903.mp4	train	normal	TR02903	320	240	30.0	908	h264	30.266667	5179003	1368899	Lavf56.36.100			0
train/normal/videos/TR02909.mp4	train	normal	TR02909	320	240	30.0	1830	h264	61.021995	14368464	1883709	Lavf56.36.100			0
train/normal/videos/TR02915.mp4	train	normal	TR02915	320	240	30.0	3359	h264	111.966667	28883204	2063700	Lavf56.36.100			0
train/normal/videos/TR02921.mp4	train	normal	TR02921	320	240	30.0	1802	h264	60.066667	15119673	2013718	Lavf56.36.100			0
train/normal/videos/TR02927.mp4	train	normal	TR02927	320	240	30.0	5004	h264	166.811995	38440552	1843538	Lavf56.36.100			0
train/normal/videos/TR02933.mp4	train	normal	TR02933	320	240	30.0	510	h264	17.020000	3833832	1802036	Lavf56.36.100			0
train/normal/videos/TR02939.mp4	train	normal	TR02939	320	240	30.0	2575	h264	85.842993	21833751	2034761	Lavf56.36.100			0
train/normal/videos/TR02945.mp4	train	normal	TR02945	320	240	30.0	2849	h264	95.016009	11584759	975394	Lavf56.36.100			0
train/normal/videos/TR02951.mp4	train	normal	TR02951	320	240	30.0	870	h264	29.000000	7080471	1953233	Lavf56.36.100			0
train/normal/videos/TR02957.mp4	train	normal	TR02957	320	240	30.0	2239	h264	74.650998	17349835	1859301	Lavf56.36.100			0
train/normal/videos/TR02963.mp4	train	normal	TR02963	320	240	30.0	1787	h264	60.012993	6102301	813463	Lavf56.36.100			0
train/normal/videos/TR02969.mp4	train	normal	TR02969	320	240	30.0	993	h264	33.132993	7306717	1764215	Lavf56.36.100			0
train/normal/videos/TR02975.mp4	train	normal	TR02975	320	240	30.0	4755	h264	158.511995	25127701	1268179	Lavf56.36.100			0
train/normal/videos/TR02981.mp4	train	normal	TR02981	256	192	30.0	3597	mpeg4	119.900000	10774727	718914	Lavf59.27.100			
train/normal/videos/TR02987.mp4	train	normal	TR02987	320	240	30.0	3072	h264	102.506009	17285317	1349018	Lavf56.36.100			0
