video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR02883,true,traffic_accident,1.670,6.600,"A speeding truck enters from the bottom right and initiates a severe multi-vehicle pile-up by violently rear-ending a black SUV. The impact drags and rotates the SUV sideways, causing it to overturn toward the right side of the road. The truck continues its forward momentum to T-bone a reversing white tow truck and its towed vehicle, forcefully separating the towed truck from the tow truck before the speeding truck plows off the roadway and into the roadside bushes. The cause of the anomaly is the truck driver's failure to maintain a safe speed and proper lookout, resulting in an inability to brake or evade the vehicles ahead."
TR02890,true,traffic_accident,0.120,2.930,"A black car traveling in the second lane from the left suddenly swerves to its right without indicating, crossing into the leftmost lane and leaving the paved roadway. This abrupt maneuver leads the vehicle to crash head-on into a gray pole at the bottom left corner of the frame. The collision is caused by the driver's loss of vehicle control or an unsafe lane change, resulting in a severe single-vehicle accident."
TR02896,true,traffic_accident,33.563,33.563,"A white hatchback traveling at high speed drives straight from the right and strikes a group of four pedestrians standing on the residential road. The impact knocks several individuals to the ground, though one person narrowly avoids the collision by stepping aside at the last moment. The accident is caused by the driver's excessive speed in a residential area and a complete failure to observe or yield to the people gathered on the roadway."
TR02902,true,traffic_accident,0.720,2.530,"A car traveling from the top of the frame toward the bottom collides with a truck in a severe T-bone collision near the middle of the second and third lanes. The impact is caused by a right-of-way violation at the intersection, where one vehicle failed to yield or disregarded control rules, crossing directly into the path of the other. This collision abruptly halts the forward momentum of both vehicles, leaving them damaged in the middle of the roadway."
TR02908,true,traffic_accident,0.630,1.990,"An orange truck moving from the right collides with the passenger side of a black SUV moving straight in a violent T-bone collision. The impact generates a cloud of dust and pushes the SUV sideways across the intersection. This anomaly was caused by a failure to yield the right of way and a lack of situational awareness from both drivers, as neither vehicle slowed down or took evasive action before the impact."
TR02914,true,traffic_accident,7.573,7.573,"A white sedan enters the frame from the left in the third lane and suddenly swerves sharply across multiple lanes toward the right side of the highway. This erratic maneuver forces a gray van in the fifth lane to brake hard and veer into the sixth lane to avoid a collision. The white sedan continues its uncontrolled trajectory and collides head-on with the concrete median next to the shoulder lane at 00:02:09, coming to a complete stop by 00:03:19. The anomaly was caused by the sedan driver losing control of the vehicle or attempting an unsafe, rapid lane change, which created an immediate hazard for other motorists."
TR02920,true,traffic_accident,5.900,5.900,"A white sedan fails to slow down or yield as it enters the intersection from the left, crossing directly into the path of a black sedan traveling straight from the top of the frame. This results in a severe T-bone collision where the white sedan strikes the passenger side of the black sedan. The root cause of the anomaly is the white sedan driver's failure to yield the right-of-way despite the traffic rules at the intersection, making the high-speed impact unavoidable."
TR02926,true,traffic_accident,12.000,18.000,"A dark-colored car strikes a pedestrian who is walking in the middle of an active traffic lane, throwing the person onto the hood and windshield before they roll onto the road surface. The vehicle comes to a complete stop shortly after the impact. This collision is caused by the pedestrian's decision to walk in the roadway at night while wearing dark clothing, which, combined with the wet road conditions and limited visibility, prevented the driver from reacting in time to avoid the strike."
TR02932,true,traffic_accident,139.860,142.400,"A truck traveling in the right lane attempts an unsafe lane change to the left, colliding with a car that is already established and driving straight in the adjacent lane. The impact occurs at 02:20.93, causing both the truck and the car to deflect toward the left side of the frame. The collision is caused by the truck driver's failure to yield the right-of-way to the car during the lane change maneuver."
TR02938,true,traffic_accident,5.800,6.670,"A red car traveling straight in the middle lane collides head-on with a pedestrian who is jaywalking in the active highway lanes, propelling the person to the right side of the road. Immediately following this impact, the red car veers into the adjacent right lane and collides with a truck moving in the same direction. The incident is caused by the pedestrian's dangerous decision to walk in the middle of a high-speed highway and the red car's subsequent inability to avoid the obstacle, leading to a loss of control."
TR02944,true,traffic_accident,4.040,9.650,"An orange truck performing a lane change from the right to the left lane collides with a fast-approaching silver sedan. The force of the impact lifts the sedan off the ground, sending it violently into the left tunnel wall where it generates sparks and dust before dropping back onto the pavement. The accident is caused by the truck driver initiating an unsafe merge without ensuring the lane was clear, combined with the sedan's high rate of speed, which eliminated any opportunity for evasive action."
TR02950,true,traffic_accident,120.000,126.000,"A silver car reverses out of its parking space and, due to the driver misjudging the required clearance for the turn, the front right bumper of the silver car swings into and collides with the front left bumper of a stationary dark SUV. The impact causes the parked SUV to jolt slightly on its suspension before the silver car comes to a stop and pulls forward. The collision was caused by the silver car driver's failure to adequately check their surroundings and monitor the swing of the front end during the reversing maneuver."
TR02956,true,traffic_accident,12.000,18.000,"A motorcycle carrying two people collides with the rear of a parked maroon scooter on the left side of the street, causing the motorcycle to lose balance and tip over. The rider and passenger both fall to the ground upon impact, while the parked scooter is bumped forward slightly but remains upright. The accident is caused by the motorcycle rider's failure to maintain a safe trajectory or brake in time to avoid the stationary object, indicating a misjudgment of space in the narrow roadway."
TR02962,true,traffic_accident,20.460,22.070,"A green bus traveling straight through the intersection commits a severe traffic signal violation by failing to stop at a red light, resulting in a T-bone collision with a white and blue bus crossing the intersection. The force of the impact causes the white and blue bus to drift and turn toward the top middle of the frame, while a nearby pedestrian is forced to jump back to avoid the sliding vehicles. The collision is primarily caused by the green bus driver's failure to yield to the right-of-way, a situation likely exacerbated by the heavy rain and slippery road conditions that reduced braking traction."
TR02968,true,traffic_accident,2.580,3.010,"A white van traveling straight through the intersection strikes a pedestrian wearing a black and white outfit head-on while they are crossing within a marked pedestrian crosswalk. The force of the impact causes the pedestrian to tumble onto the roadway in the fourth lane from the left. The collision is caused by the van driver's failure to yield the right-of-way to the pedestrian, likely due to inattention or poor visibility at night."
TR02974,true,traffic_accident,4.560,7.670,"A yellow sedan enters the frame from the top right and quickly loses control, crashing its front end into a parked silver sedan. The force of the head-on and rear-end impact throws a man wearing a green shirt, who had been leaning against the silver sedan, toward the bushes on the left side of the frame. The root cause of the anomaly is the yellow sedan driver's loss of vehicle control, which led to the violation of the parked vehicle's space and the subsequent collision."
TR02980,true,traffic_accident,41.000,42.000,"A dark-colored sedan enters the intersection at an excessive rate of speed, resulting in a dangerous near-miss with a green and yellow auto-rickshaw. The sedan passes through the intersection immediately after the slower auto-rickshaw clears the center of the frame, narrowly avoiding a collision. This anomaly is caused by the sedan driver's reckless speed and failure to adjust for the slower flow of traffic and the presence of pedestrians in the active intersection."
TR02986,true,traffic_accident,8.000,12.000,"A dark car traveling toward the camera collides with a scooter that is crossing the road perpendicularly, resulting in a T-bone impact that throws the rider into the air. Following the collision, the car veers sharply to the right and crashes into a roadside structure. The accident is caused by the scooter rider's right-of-way violation upon entering the main roadway, compounded by the driver's failure to brake in time to avoid the crossing vehicle."
TR02992,true,traffic_accident,1.910,2.270,"A black SUV traveling from the bottom of the frame towards the intersection collides in a T-bone fashion with a motorcycle crossing from the left. The impact is severe enough to eject the rider, who is thrown through the air and lands on the ground near the crosswalk on the right side of the intersection. The crash is caused by the driver of the black SUV failing to yield the right-of-way to the motorcycle already traversing the junction, leading to an abrupt and unavoidable collision."
TR02998,true,traffic_accident,1.450,6.830,"A white sedan drifts from the third lane into the second lane and collides head-on with a roadside object hazard near the first-lane boundary. The force of the impact causes the vehicle to deflect and jump into the air, leading it to violently roll over across the second lane before coming to a stop. The root cause of the accident is the driver's failure to maintain their designated travel lane and loss of vehicle control, which made the collision with the roadside hazard inevitable."
TR03004,true,traffic_accident,16.600,17.530,"A fast-moving motorcycle entering from the left side of the intersection collides with another motorcycle proceeding straight from the top side, resulting in a T-bone collision. Both riders lose their balance and fall to the roadway, with their vehicles toppling and sliding a short distance before coming to a halt. The root cause of the anomaly is the rider from the left overspeeding and failing to yield the right-of-way, which left insufficient reaction time to avoid the crossing vehicle."
TR03010,true,traffic_accident,0.000,6.060,"A gray pickup truck traveling in the left lane loses control and veers off the roadway, resulting in a head-on collision with the trees lining the left side of the road. The violent impact causes the truck to turn sideways and roll over, bringing down a large tree branch in the process. The overturned vehicle سپس slides and rotates once before coming to a complete stop in the lane with the tree branch draped over it, effectively blocking the roadway. The anomaly was caused by the driver's failure to maintain their lane, leading to an unavoidable collision with the roadside vegetation."
TR03016,true,traffic_accident,107.230,107.230,"A red sedan runs a red traffic signal and enters the intersection, where it is violently T-boned by a silver sedan traveling lawfully from the right. The force of the impact causes both vehicles to deflect from their original paths. This collision was caused by the driver of the red sedan completely ignoring the red light, which resulted in an unlawful entry into the intersection and a violation of the silver sedan's right-of-way."
TR03022,true,traffic_accident,0.000,8.750,"A black car loses control while traveling through a signalized intersection at night, violently crashing into the central metal divider. The force of the impact propels the vehicle over the divider and into the opposite lanes of traffic, where it eventually slides to a halt with heavy visible damage. The anomaly is caused by the driver's failure to maintain their lane despite having a green light, resulting in a severe single-vehicle collision with the road infrastructure."
TR03028,true,traffic_accident,4.167,4.167,"A white box truck traveling straight collides with a railway overpass because the height of its trailer exceeds the bridge's clearance. The top front edge of the cargo box strikes the suspended warning beam and overpass structure, causing the roof of the truck to crumple and peel backward. This accident is caused by the driver's failure to heed the prominent 11 feet 8 inches low clearance warning signs and flashing yellow lights posted on the structure."
TR03034,true,traffic_accident,17.600,19.930,"A white hatchback traveling at high speed collides in a T-bone impact with a black motorcycle that is stopped at a median opening. The force of the collision violently throws the rider, who is wearing a black shirt, onto the pavement and deflects the motorcycle into an active traffic lane. The hatchback fails to stop and continues driving straight, leaving the scene. The accident was caused by the white hatchback overspeeding and the driver's failure to avoid the stationary motorcyclist."
TR03040,true,traffic_accident,3.530,5.030,"A red truck collides violently with the rear of a red hatchback as the smaller vehicle attempts to turn toward the bottom right corner of the intersection. The force of the rear-end impact causes the red hatchback to spin out of control and be pushed completely out of the frame, while the red truck continues driving forward through the intersection. The collision was caused by the truck driver's failure to decelerate and maintain a safe following distance after changing lanes, leaving them with insufficient reaction time to avoid the turning hatchback."
TR03046,true,traffic_accident,28.000,29.870,"A motorcycle traveling straight through a road fails to yield to pedestrians who have the right-of-way on a marked crosswalk, resulting in a head-on collision with two people. The impact causes the pedestrians to be struck and fall to the ground, while the motorcyclist also loses control and falls, effectively disrupting the flow of traffic in the immediate area."
TR03052,true,traffic_accident,2.080,3.580,"A motorcycle traveling from left to right across the intersection collides with a gray pickup truck moving straight from the bottom of the frame. The impact causes the motorcycle to deflect and flip over, throwing the rider to the ground. The collision was caused by the motorcyclist violating the right-of-way and crossing directly into the path of the pickup truck, which was traveling on a green light."
TR03058,true,traffic_accident,96.201,96.201,"A white sedan traveling at an excessive speed enters the intersection and collides side-on with a white van. The force of the T-bone impact causes the white van to flip over onto its right side and slide toward the left side of the frame before coming to a halt. The collision is caused by the sedan driver's reckless overspeeding and failure to yield the right-of-way, compounded by the white van entering the intersection during a red light state."
TR03064,true,traffic_accident,3.000,8.200,"A white and red bus moving straight across the intersection collides with the rear of a brown pickup truck, causing the truck to tilt and be propelled forward. As the truck continues moving in an unstable state, it strikes a pink cable car that is in the process of making a left turn. This chain of events is caused by the bus's failure to yield or maintain a safe distance while navigating the intersection under a red light, resulting in two separate collisions that leave all three vehicles immobilized."
TR03070,true,traffic_accident,12.130,13.400,"A white SUV executing a left turn at high speed strikes the rear of a black motorcycle traveling straight through the intersection. The force of the impact causes the motorcycle and its rider to fall violently, with the SUV briefly dragging them further into the intersection before coming to a stop. The collision is caused by the SUV driver's excessive speed and failure to yield the right-of-way to the motorcycle already navigating the intersection."
TR03076,true,traffic_accident,0.000,5.000,"A white sedan positioned in the right lane executes a lane change into the middle lane while the surrounding traffic remains stationary. This maneuver is performed safely because the vehicles at the distant intersection are currently queued and held by a red traffic signal, providing the driver with ample space to shift lanes without obstructing other motorists or risking a collision."
TR03082,true,traffic_accident,30.530,31.800,"A white hatchback traveling straight through the intersection collides with another vehicle entering from the bottom-right in a T-bone collision. The impact causes the struck vehicle to deflect and topple over onto its side, while the white hatchback continues moving forward and exits the scene without stopping. The accident is caused by a failure to obey traffic signals, as the traffic lights were red for the intersecting lanes during the collision, leading both drivers to enter the intersection simultaneously."
TR03088,true,traffic_accident,1.930,4.010,"A truck carrying four white boxes collides head-on with another truck moving straight from the right side of the intersection. The impact is violent, causing the truck with the white boxes to be deflected toward the left side of the frame while the other truck is severely damaged and falls onto its right side. This collision is caused by a severe traffic signal violation, as the truck carrying the boxes proceeded straight through the intersection despite the traffic lights facing its direction being clearly red."
TR03094,true,traffic_accident,2.030,2.670,"A white SUV driving straight through the intersection collides with a pedestrian who is running across the crosswalk from right to left. The impact occurs in the middle of the intersection, knocking the pedestrian heavily to the ground. The root cause of the anomaly is the pedestrian's decision to run across the crosswalk while the traffic signal was green, granting the right-of-way to the oncoming vehicle and placing the pedestrian directly in the SUV's path."
TR03100,true,traffic_accident,4.400,7.890,"A white concrete mixer truck traveling at a high rate of speed rear-ends a smaller red truck in the rightmost lane. The force of the impact violently pushes the red truck off the road and onto the shoulder, where it is crushed against a concrete retaining wall and topples over onto its side. The collision is caused by the concrete mixer truck driver's failure to maintain a safe following distance and speed relative to the slower vehicle ahead, making the impact unavoidable despite a last-second attempt to swerve."
TR03106,true,traffic_accident,1.140,1.990,"A black sedan traveling straight from the bottom of the frame collides violently with a motorcycle crossing the intersection from right to left, resulting in a T-bone collision on the crosswalk. The force of the impact is so severe that it begins to throw the riders from the motorcycle onto the road surface. The anomaly is caused by a right-of-way violation at the signalized intersection, where one of the vehicles failed to obey the active traffic signals, leading to the unavoidable crash."
TR03112,true,traffic_accident,66.117,66.117,"A white SUV executing a right turn at an urban intersection fails to yield the right-of-way to an oncoming motorcycle traveling straight, resulting in a T-bone collision near the center of the road. The impact is severe enough to throw the rider from the motorcycle and cause the vehicle to fall. This accident was caused by the SUV driver's failure to ensure the intersection was clear before completing the turn, intersecting the path of the high-speed motorcycle."
TR03118,true,traffic_accident,1.440,5.060,"A black sedan traveling in the third lane of a highway loses control while navigating a curve, swerving into the second lane and then back into the third lane. This instability leads to a violent skid, resulting in the sedan crashing head-on into the central median barrier and flipping over before coming to a complete stop. The accident is caused by a sudden loss of vehicle control, likely due to excessive speed or driver error, which made the collision with the divider inevitable."
TR03124,true,traffic_accident,1.030,1.990,"A white sedan traveling straight from the right side of the junction collides with a motorcycle carrying three riders entering from the bottom of the frame in a T-bone collision. The force of the impact throws the three riders from the motorcycle onto the road surface. This accident occurs because the paths of the two vehicles intersected in the middle of the junction, caused by one of the drivers failing to yield the right-of-way or disregarding a traffic signal."
TR03130,true,traffic_accident,8.660,9.260,"A bicycle rider traversing the center of the intersection is struck by both a motorcycle and a black sedan entering from the top left, resulting in a dual T-bone collision. The combined impacts knock the bicycle rider to the ground. The anomaly is caused by the motorcycle and black sedan failing to yield the right-of-way to the bicycle already in the intersection, likely due to disregarding traffic signals or failing to observe the cyclist."
TR03136,true,traffic_accident,8.660,15.270,"A grey sedan deviates from its designated lane while completing a left turn, driving over an elevated roadside mound-like structure before returning to the paved roadway to continue moving straight. This erratic maneuver is likely caused by the driver misjudging the turning radius or carrying excessive speed into the turn, resulting in a temporary loss of vehicle control. Although the car leaves the roadway, the driver successfully recovers the vehicle without colliding with any other traffic or infrastructure."
TR03142,true,traffic_accident,0.600,7.470,"A silver sedan performs an illegal left lane change, causing a T-bone collision with a white truck traveling in the adjacent lane. The sedan continues to push the truck across multiple lanes until the truck violently strikes the central concrete median, flips over the barrier into the opposite-direction roadway, and slides to a halt. Simultaneously, the silver sedan loses control, is deflected off the median, swerves across the lanes, and eventually crashes head-on into the median barrier. The root cause of the anomaly is the sedan driver's failure to maintain their lane and yield the right-of-way, which left the truck driver with no time for evasive action."
TR03148,true,traffic_accident,6.443,6.443,"A black SUV entering the fifth lane from the left collides with a woman who is walking across the designated crosswalk from left to right. The collision occurs because the driver of the SUV fails to yield the right-of-way to the pedestrian, either due to a lack of observation or a misjudgment of the distance while entering the lane."
TR03154,true,traffic_accident,7.160,9.960,"A red truck traveling straight in its lane strikes the rear end of a black sedan that is attempting to make an illegal turn across the yellow-striped median. The forceful impact causes the black sedan to spin out of control across the roadway. The root cause of the collision is the sedan driver's unsafe and erratic maneuver, as the vehicle cut directly into the path of the truck, which had the right-of-way and insufficient time to avoid the impact."
TR03160,true,traffic_accident,2.660,5.630,"A black sedan traveling from right to left and a green truck moving from top to bottom collide in a severe T-bone collision within the intersection. The impact is significant enough to disrupt the trajectories of both vehicles, as the black sedan is deflected to its left and the green truck is pushed toward the right. The anomaly was caused by the simultaneous arrival of both vehicles at the intersection during rainy conditions, where a failure to yield the right-of-way or a traffic signal violation, compounded by reduced traction on the wet road, made the collision inevitable."
TR03166,true,traffic_accident,1.460,5.200,"A white hatchback making a left turn collides head-on with a black motorcycle that is traveling in the wrong direction toward the top of the frame. The force of the impact throws the motorcycle rider to the ground and causes the white hatchback to deflect to its right, lose balance, and overturn onto its side while sliding into the first lane from the left. The primary cause of the accident is the motorcycle rider's decision to drive against the established flow of traffic, which placed the vehicle directly in the path of the turning hatchback."
TR03172,true,traffic_accident,3.500,4.650,"A blue sedan traveling straight through the intersection is struck by a white sedan that enters from the left, resulting in a severe T-bone collision. The force of the impact causes the blue sedan to flip over and begin sliding backward toward the bottom right of the frame, while the white sedan is deflected in the same general direction. The anomaly is caused by the white sedan's failure to yield the right-of-way to the blue sedan, a situation further complicated by wet, slippery road surfaces that increased the volatility of the crash."
TR03178,true,traffic_accident,2.000,8.000,"A black car pulls out from an intersection to make a left turn, crossing directly into the path of an oncoming white car traveling straight on the main road. The white car is unable to avoid the conflict and strikes the passenger side of the black car in a T-bone collision, bringing both vehicles to an immediate stop in the middle of the intersection. The collision is caused by the black car's failure to yield the right-of-way, as the driver entered the main road unsafely while the white car had the legal right of way."
TR03184,true,traffic_accident,16.000,20.260,"A silver sedan enters the intersection from the left, traveling straight in lane 2, but fails to maintain its trajectory and suffers a head-on collision with a traffic light pole at the center of the frame. The violent impact causes the vehicle to rotate out of control before it finally comes to a complete stop at 00:20.26. The accident is caused by the driver's lack of spatial awareness and failure to maintain lane control, which led to the direct impact with the stationary infrastructure."
TR03190,true,traffic_accident,5.870,10.990,"A truck entering the intersection from the top performs an unsafe left turn, first colliding head-on with a motorcycle traveling straight from the left and then immediately striking a black SUV moving straight in lane 5. The truck's failure to yield the right-of-way to oncoming traffic causes a multi-vehicle accident that deflects the SUV and throws the motorcycle rider from their vehicle. The sequence of impacts creates significant disruption at the crosswalk and intersection, ending with the vehicles being pushed from their original paths of travel."
TR03196,true,traffic_accident,0.000,8.510,"A black SUV speeding on a wet highway loses control due to hydroplaning in rainy conditions, leading to a series of violent collisions. The vehicle first skids across lanes and crashes into the right road barrier at 00:02.76, then deflects across the carriageway to strike the central road divider at 00:03.06. Upon the second impact, the SUV flips upside down, coming to a final rest against the divider by 00:08.51. The incident is caused by the driver's failure to adjust their speed to the hazardous weather, resulting in a complete loss of traction and vehicle control."
TR03201,true,traffic_accident,0.780,1.130,"A black sedan traveling straight from the left of the frame enters an intersection and strikes a motorcycle rider moving toward the top of the frame in a T-bone collision. The force of the impact causes the rider to be thrown from the motorcycle, tumbling across the wet road surface toward the right side of the frame. This accident was caused by both parties entering the intersection simultaneously on perpendicular paths without yielding the right-of-way, making the collision inevitable."
TR03206,true,traffic_accident,2.220,3.180,"A white van traveling straight from the bottom of the frame collides with a motorcycle crossing from the right in a T-bone collision. The impact violently ejects the rider from the motorcycle and sends the bike sliding across the intersection. The accident is caused by the motorcyclist's failure to yield the right-of-way, as the van was proceeding through the intersection under a blinking green traffic light."
TR03211,true,traffic_accident,1.450,2.150,"A white van traveling from right to left and a black motorcycle moving from left to right collide violently within a four-way intersection. The force of the impact is severe enough to throw the motorcycle rider off their vehicle and onto the road. This collision was caused by both vehicles entering the uncontrolled intersection simultaneously, with wet road conditions likely hindering their ability to stop or yield in time."
TR03216,true,traffic_accident,1.870,2.390,"A bus traveling straight through the intersection collides with a pedestrian who is walking from the bottom to the top of the frame, knocking the individual to the ground. The collision is caused by the bus driver's failure to obey the red traffic signals, resulting in the vehicle entering the intersection and striking the pedestrian who had the right-of-way."
